topic,question,ticker,datetime,odds_text,odds_value,volume,rules_summary,current_value_type
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-21 23:00,6.00% chance,6.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-22 09:00,6.00% chance,6.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-22 14:00,6.00% chance,6.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-22 17:00,9.00% chance,9.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-23 12:00,14.00% chance,14.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-23 21:00,13.09% chance,13.09,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-24 00:00,5.00% chance,5.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-24 01:00,7.00% chance,7.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-24 03:00,7.00% chance,7.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-25 00:00,5.00% chance,5.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-25 02:00,7.00% chance,7.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-25 15:00,7.00% chance,7.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-25 16:00,7.00% chance,7.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-25 18:00,5.00% chance,5.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-25 20:00,3.40% chance,3.4,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-27 15:00,4.00% chance,4.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-27 16:00,4.00% chance,4.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-27 18:00,7.00% chance,7.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-27 23:00,7.00% chance,7.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-28 00:00,5.50% chance,5.5,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-28 02:00,4.00% chance,4.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-28 13:00,7.00% chance,7.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-28 16:00,4.00% chance,4.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-28 20:00,6.71% chance,6.71,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-28 23:00,7.00% chance,7.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-29 00:00,7.00% chance,7.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-29 01:00,7.00% chance,7.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-29 05:00,7.00% chance,7.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-29 10:00,7.00% chance,7.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-29 16:00,7.24% chance,7.24,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-29 17:00,8.00% chance,8.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-29 23:00,7.00% chance,7.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-30 01:00,7.68% chance,7.68,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-30 15:00,8.00% chance,8.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-30 19:00,5.04% chance,5.04,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-09-30 23:00,8.00% chance,8.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-01 04:00,8.00% chance,8.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-01 16:00,5.00% chance,5.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-01 18:00,5.00% chance,5.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-02 00:00,6.00% chance,6.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-02 18:00,6.00% chance,6.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-02 19:00,6.00% chance,6.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-02 20:00,6.00% chance,6.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-03 01:00,6.00% chance,6.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-03 07:00,6.00% chance,6.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-03 20:00,6.00% chance,6.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-03 21:00,6.00% chance,6.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-03 23:00,5.90% chance,5.9,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-04 00:00,6.00% chance,6.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-04 03:00,6.00% chance,6.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-04 15:00,6.00% chance,6.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-04 17:00,6.00% chance,6.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-04 21:00,6.00% chance,6.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-04 22:00,7.97% chance,7.97,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-04 23:00,7.00% chance,7.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-05 00:00,7.00% chance,7.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-05 01:00,8.00% chance,8.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-05 02:00,7.00% chance,7.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-05 05:00,8.00% chance,8.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-05 06:00,8.00% chance,8.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-05 07:00,8.00% chance,8.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-05 09:00,8.00% chance,8.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-05 11:00,7.00% chance,7.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-05 14:00,6.18% chance,6.18,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-05 15:00,8.00% chance,8.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-05 16:00,7.00% chance,7.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-05 18:00,8.00% chance,8.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-05 19:00,6.00% chance,6.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-05 21:00,5.67% chance,5.67,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-05 22:00,8.00% chance,8.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-05 23:00,6.00% chance,6.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-06 00:00,7.87% chance,7.87,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-06 01:00,6.00% chance,6.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-06 02:00,7.14% chance,7.14,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-06 03:00,5.00% chance,5.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-06 04:00,8.99% chance,8.99,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
TSLA,Will Trump sue Elon this year?,KXDJTMUSK,2025-10-06 05:00,9.00% chance,9.0,"$93,202 vol","If Donald Trump or the federal government (e.g., the Department of Justice) sues Elon Musk or any of his companies or their subsidiaries (as of Issuance: Tesla, SpaceX, the Boring Company, Neuralink, or X) before Jan 1, 2026, then the market resolves to Yes. Outcome verified from The New York Times.",chance
